texto,rotulo
Produto muito bom bastante espaço vale apenas comprar não vai se arrepender,5
"O produto não chegou na data especificada, porém o site informou antes sobre o atraso, e foi entegue no dia seguinte ao esperado. Produto ótimo e de acordo com o descrito no site. Experiência de compra satisfatória.",5
"Comprei o produto, mas nunca o recebi pois o vendedor cancelou a compra/entrega sem explicações",1
"tive q cancelar o pedido, pois fui informado que a loja nao iria conseguir entregar",1
"Gostei muito do produto,água bem gelada além de ser leve e fácil de manusear",4
"Excelente compra, produto de ótima qualidade! Recomendo a loja Lcg eletro, atendimento 10! Mariana",5
Processador mto útil desfia o frango  Faço picado com cebola e alho assim fica mais fácil qdo precisar p utilizar,4
"pano ruim , qualidade ruim depois da primeira lavada relaxa.",1
"Adoro! Comprei uma pra mim e fiquei apaixonada! Potente, super leve e muito prático! Não uso mais vassoura em casa. Custo benefício fantástico. Comprei mais dois pra dar de presente. Todo mundo ama!",5
Chegou poucos dias antes do previsto!!!!!!!!!!!!!!!!!!!!!!!!!!!,4
"Produto de excelente qualidade, especialmente para cães que possuem alergia a outros tipos de antipulgas. É o único que meu cão se adaptou, os demais sempre causavam muita coceira. O preço também estava excelente na ocasião em que comprei.",5
"Ao realizar a compra da maquina de corte bordado eu optei pela cor vermelha, e está até escrito no anuncio que a cor é VERMELHA.. Mas a minha veio na cor PRETA.. Enfim, não vou fazer a troca pelo simples fato de não ter tempo de está indo até o correio para reenviar, mas fica a alerta na hora da separação das cores e embalagem também, no anuncio mostra todos os itens organizados dentro da bolsinha que vem acompanhando o produto, no meu caso veio tudo fora da bolsinha, apenas jogada dentro da caixa, principalmente a maquina, já usei a maquina e adorei, só não curtir mesmo pelo erro da cor, e a embalagem mal feita.",3
Produto muito utilizável em uma única caixinha vc encontra o que precisa pra fazer o trabalho resolveu todos os meus problemas.   Sem falar q a qualidade e otima,5
"Panela de pressão que não pega pressão, e a assistência técnica é pior ainda, descaso total.",1
"O produto veio configurado com um calendário cuja data não passa do ano de 2014, ou seja, impossível de se colocar a data atual no aparelho. Tirando este problema, o produto atendeu as expectativas.",2
"O CÓDIGO CIVIL BRASILEIRO É FANTÁSTICO, O QUE É LAMENTÁVEL SÃO AS PESSOAS QUE ESTÃO POR TRÁS DO LIVRO. DENIGREM A IMAGEM DO JUDICIARIO E JOGAM NO LIXO UMA OBRA QUE DEVERIA SER ""COGENTE"" EM SEU CONTESTO E HUMANA EM SUA CONDIÇÃO ""SEM A QUAL NÃO"".. O DIREITO IMOBILIÁRIO  CAMINHA ANO A ANO PARA QUE A CONDIÇÃO DO PROPRIETÁRIO SEJA RESPEITADA CONFORME O ART. 5º DA CONSTITUIÇÃO BRASILEIRA. ARTIGO PÉTREO.",5
"Única coisa q não indicaria, foi que o produto veio com um fio de cristal quebrado. Não achei nenhum contato que eu pudesse reclamar.",4
A bolsa térmica é bem menor do que eu imaginava ... só não devolvi pelo transtorno de ir até o correio que não é perto da minha casa,1
"NÃO RECEBI O PRODUTO, O PRODUTO FOI DEVOLVIDO PELOS CORREIOS",1
"Data prevista de entrega 27/12 era pra ter tirado recesso, mas isto não foi avisado antes de fechar a compra, tive que abrir a loja todos os dias, mas até hoje 03/01/2018 p produto não foi entregue, comprei coisas no mercado livre e netshoes depois que comprei na americana e antes do dia 15 foi entregue, mas a americano com o nome que tem, alem de uma data estendida ainda não conseguiu cumprir seus compromissos, era pra começar o ano com produto novo atendendo os clientes, mas até agora estou sem poder trabalhar por irresponsabilidades e falta de consideração com o consumidor...",1
"Por ser um celular barato, cumpre com suas obrigações básicas. Bateria com excelente durabilidade",3
Produto entregue antes do prazo previsto e em perfeitas condições.,5
"bonitinho...deve ser bom :) ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh o texto de analise eh mto curto neh? tranquilo, de boa,eu analizarei melhor e colocarei um texto maior ja eh tio? celular bom pacas,ainda nao comprei e nem pretendo porem eh mto bom,funciona,tem bateria carregador e tdo mais...eu recomendo.",3
"Fui usar a chapinha, e está com um cheiro de queimado. Além de demorar um ano pra chegar, ainda veio ruim? Complicado...  Tenho até medo de usar agr.",2
Produto muito bom e o melhor preço encontrei na Americanas,5
Prazo de entrega bom. Mercadoria recebida perfeitamente.,5
"Ótimo acabamento, um resgate histórico sem dúvida. Agradeço pela iniciativa de resgatar esta preciosidade. Recomendo a todos os interessados!",5
O Ventilador faz muito barulho e pouco vento. Se poder mandar um técnico para poder dar uma olhada seria muito bom. Obrigado  Paulo,1
"Muito bom, meu amigo está muito satisfeito. Eu também achei o produto ótimo, e vou recomendar com certeza.",5
minha cafeteira veio queimada nem sei dizer se é boa pois ate hj se encontra na assistência Tecnica,1
Não gostei sai pouca água e não é gelada. Fiquei decepcionada com a compra.,2
Prático e de ótima qualidade! Atendimento da loja lcg eletro nota 10! Super recomendo,5
"Para quem como eu prefere um aparelho, menor é super indicado!",4
"Muito boa a aparência do colchão e acabamento. Estou utilizando o mesmo somente p/visitas em casa, oque não tenho condições de dar um diagnóstico sobre conforto e uso diário, mas o mesmo apresenta um bom preço e atende as minhas exigências.",4
Comprei o produto no comeco de dezembro com prazo de entrega até 19/12. Já é dia 03/01 e ainda não recebi o mesmo.,1
A loja americanas informa que eu recebi o produto  e quer que eu avalie porém o produto não foi entregue,1
A centrifuga funciona mas é um pouco pesada para girar,3
Meias ótimas...preço excelente...super recomendo!E a lojas americanas sempre cuidando de seus clientes...entrega super rápida!!! Obrigada Lojas Americanas...,5
"Ótimo para uma pessoa. Faz poucas quantidades, mas funciona muito bem.",5
"Muito útil e versátil, sirvo salada ou levo ao forno, uso para marinar carnes, enfim... muitas utilidades. Comprei em três tamanhos diferentes para diferentes ocasiões.",5
Hoje faz 9 dias da data prevista para entrega do produto e até agora nao o recebi. O status do rastreamento n atualiza desde o dia 13/12/2017.,1
"Gostei muito do produto, seca bem rápido, super leve e fácil de manusear... e chegou bem antes do prazo! Americanas sempre mandando email de atualização da entrega, adorei !",5
Sobre a entrega foi muito bem realizada.Quanto ao produto já conhecia.,4
Gostei. So deveria ter as rodinhas. O prazo de entrega. Foi bem antes do previsto,4
"A qualidade do material da camisa é péssimo, bem diferente de outra camisa Tommy que tenho.",1
"Fiz a compra deste aparelho e veio uma REPICA com essa loja neste site.  O aparelho não mostra o nome da pessoa agendada no celular, levei ao técnico e ele me falou que o aparelho é REPICA. Espero que a loja soluciona esse problema.",1
"Gostei muito do produto, funciona mesmo. Indigo esse produto para outras pessoas.",3
"Após fazer a regulagem do produto o mesmo funcionou corretamente, e pareceu ser bem prático, mas na primeira febre do meu filho desconfiei de alguns resultados e comparando com o termômetro comum a diferença chegou a 1 grau...acho q não vale a pena.",2
Exatamente como na imagem. Produto com um excelente custo benefício.,4
"Produto excelente não tenho do que reclamar , “ única coisa que não gostei foi do prazo de entrega se melhorar isso será perfeito “",5
Amei a cafeteira!! Um ótimo investimento. Sem falar no desing dela que é maravilhoso.,5
Muito bomm excelente celular  Top de mais  só uso celular lg e o melhor que tem no mercado...toppp,5
"Excelente  produto, chegou no prazo certo ,Amei !superou minhas expectativas , super indico!!",5
"Bom dia,  Fiquei decepcionada com o produto e minha neta também, porque ela disse que a boneca não é uma bebê reborn.  Olhei na propaganda e consta bebê reborn, na nota fiscal também, mas na caixa não.  A empresa deve ter usado a moda dessas bonecas para enganar o consumidor e colocar o valor de R$ 600,00 em uma boneca que vale no máximo de R$ 150,00.  Luiza Moreira Editora Delicatta",2
Comprei em 01/12 a entrega estava prevista para dia 19/12/2017 hoje são 02/01/2018 e o produto não chegou. E ainda não me reembolsaram o dinheiro.,1
Comprei o produto no dia 03/12/2017 e a entrega prevista até dia 22/12/2017 e até a presente data (02/01/2018) ainda não recebi o meu produto. Falta de comprometimento com o cliente e ainda sem nenhuma explicação pelo atraso do produto e ainda me manda para avaliar um produto na qual eu nem recebi?,1
"Filme veio na qualidade FULL HD (acredito que tenha sido remasterizado), com audio em EN e PT, alem das legendas. Fiquei muito satisfeito com a compra.",5
Produto bom muito bonito entrega rápida recomendo sim,4
"Sai pouca água... para encher um copo demora, uma jarra então... nem pensar em encher la... levaria meia hora...",1
Tablet sem câmera atrás e com a resolução muito ruim.,2
Muito bom Perfume! Comprei sem conhecer e fiquei satisfeito. Sem contar que chegou antes do prazo.,4
Recomendo o produto. Demorou muito para atualizaçao.,3
"Produto de ótima qualidade, com bom acabamento e material robusto. O único ponto que em tem que ser prestada atenção é porque tem altura única e assim num colchão de 14/16 cm de altura pode ficar ´sobrando´. No restanta, ótimo!",4
Bom atende a expectativa para um microondas pequeno,3
"Uma excelente compra, dei de presente para a minha mãe e ela amou, o melhor é que ele não trava!",5
produto de excelente qualidade estou satisfeito recomendo a compra.,5
"Excelente custo beneficio pra quem ta querendo sair do som basico que vem nos carros, qualidade.",5
Está Mix permite fazer diversos produtos diferentes.,5
"Além do melhor preço do mercado, veio muito bem embalado e chegou dentro do prazo. Nota 1000",5
"Produto importado sem menus em português, sendo possível colocar somente o filme em português ou legendado",2
"A duração extraordinária da bateria é só nas primeiras 30/40 cargas, depois o telefone não dura mais que 6h (sem utilizar). Foi a maior ENGANAÇÃO da minha vida, eu pensei que a Motorola tivesse retornado ao mercado com um produto cuja obsolescência programa respeitasse um tempo coerente com a evolução dos aparelhos e não com uma rapidez tão grande! NÃO COMPREM, gastem mais um pouco com um SAMSUNG S8, vale mais a pena.",2
Boa tecnologia ajuda muito. Qualidade e eficiência,4
"nao recebi o produto nunca mais compro no site, pois a data de entrega era pra ser dia 29 e ainda nao me entregaram nada....apenas informaram que nao tem no estoque...detalheee ja esta pagooooooooooooooooooooooooooooo",1
"Atendimento de boa qualidade, produto excelente. Recomendo a Loja e o produto.",5
Otimo produto mt top de otima qualidade vem na caixa original,5
Adaptei esse motorzinho na minha querida Mercedez Benz 1313 velha de guerra e agora ela está voando baixo e ganhando racha contra Porche 911 e Ford GT da vida. Só tem a pequena desvantagem de que agora a basculante está levantando tão rápido que está jogando a carga quilômetros de distancia igual uma catapulta medieval.,5
não foi entregue na data prevista é não tenho nenhuma informação de quando vai chegar,1
Otimo aparelho  excelente custo benefício bom funcionamento para minha filha utilizar,3
"Maravilhosa!!! Estamos curtindo muito, super Grande",5
"fiz uma compra de um moto x4 dia 21 de dezembro, ele chegou dia 27 de dezembro e fui abrir e colocar para carregar e então ele não ligava, tentei tentei mas n conseguir ligar o celular, entrei em contado a uma loja física e eles ligaram para a cental de atendimento então pediram para eu esperar do dia 28 ate o dia 02 de jan que eles mandariam ou um email ou ligaram para meu numero, ate agora não mandaram nada e nem ligaram, paguei 1300 reais e eles mandaram um com defeito. Desejo que a Central de atendimento da lojas americanas entre em contato comigo para resolvermos esse problema.",1
"Gostaria de deixar claro que a avaliação feita é referente ao site e não ao produto, já que este nunca chegou ao meu endereço. Comprei o liquidificador na Black Friday e, mesmo depois de acabado o prazo para entrega, não recebi e não estou recebendo a devida atenção da loja. Alguém sabe como proceder? Compro pela internet há anos e é a primeira vez que algo assim acontece. Não recomendo o site das Americanas.",1
"respondi o email de vocês ontem e ainda não me retornaram, meu aparelho veio com avaria e encaminhei para vocês de volta, estou aguardando retorno de vocês e meu aparelho novo",2
Atende totalmente as minhas necessidades. Vale salientar que tem BLOQUEIO de números indesejados.,5
"bom produto, entrega no tempo certo, recomendo o produto!!",3
Entrega muito rápida e o produto conforme as descrições. Recomendo!,3
Atendeu totalmente ás minhas expectativas e necessidades.,5
produto de otima qualidade vale a pena conferir indico,4
Gostei muito por que é fácil de ser manuseado. Facilitando o uso da máquina por qualquer pessoa. Mesmo sem prática de costura.,4
Produto de ótima qualidade e com muita agilidade na entrega.,4
"Olá, tirei alguns Prints em meu computador sobre este telefone nos meses atrás em nossa amada ""Black FRAUDE"" e por incrível que pareça este mesmo telefone só que em sua cor preta (onde deveria ser mais barato) estava bem mais caro que este vendido aqui na mesma configuração só que na cor Dourada. Black FRAUDE - R$ 1299,00 Este vendido em cor Dourada - R$ 1.276,67  Americanas vocês poderiam explicar o porque disso?",1
Deixa qualquer celular nessa faixa de preço no chinelo.,5
"comprei esse microondas como presente de casamento para minha amiga Lai que irá se casar agora 27/01/18, ela simplesmente amou. Fico muito feliz por ter adquirido mais um produto da Lojas Americanas.",4
"NÃO DEIXA A DESEJAR EM NENHUM DETALHE! MTO BOM, RECOMENTO A TODOS",5
"A entrega atrasou mais de 10 dias, mas o produto atende o requisito custo/beneficio",4
aconselho aos interessados a comprar a esta biblia. excelente,5
