texto,rotulo
"Cabo ok, funcionando perfeitamente no meu redmi. Acredito que funcione em qualquer celular com conexão USB - c",4
"Produto muito bom e veio corretamente, conforme descrição. A pessoa que ganhou amou.",5
"Eu recomendo a todos que comprarem, produto de otima qualidade e o fabricante tem a melhor politica e assistencia.",5
Produto de primeira e o tamanho adequado para 1 a 2 pessoas,5
A qualidade é muito boa e o processador eficiente. Recomendo a todos!,5
O produto tem marca boa e é de muito boa qualidade.,4
Perfume muito bom por um preço ótimo! Recomendo sem dúvida.,5
"vocês cancelaram meu pedido , não responderam o email que eu envei questionando sobre o cancelamento do pedido , não me retornaram . então pra mim que sou pequeno e pra vocês sou só mais um não compro mais nada na americanas .com por no meu ver não deu atenção ao cliente . sem mais Paulo sales.",1
"Pelo preço eu desconfiei que não era um produto original. Quando chegou em casa eu constatei.. Produto de baixa qualidade, cabo curto e com fio perceptivelmente de material fraco. Por enquanto está carregando e servindo bem.",2
Obra Maravilhosa. Todo pai deveria ler para seus filhos. Otimo preço e a entrega antes do prazo é melhor ainda.,5
O relógio é tão lindo qto na foto! Perfeito! Correspondeu a todas as minhas expectativas.,4
"Pra quem mora sozinha as panelas são excelentes, pequenas mas muito boas.",5
"Muito bom, principalmente o prazo de entrega, a qualidade no envio do produto",5
"Como posso avaliar algo que não recebi, espero que até 11.01 que é a data limite para entrega seja cumprida",2
"Muito bom mesmo, bom pra quem gosta de arrumar as coisas kkkk maravilha",5
"ele e ótimo macio os acabamento da maquiagem fica bem esfumado, excelente.",5
"gravação da senha é meio complicado, nem sempre da certo, no mais é bom.",3
"muito bom, excelente compra, silencioso e bonito. indico com louvor.",5
"Produto muito bom, com um design moderno, recomendo.",4
"Meu filho adorou, veio com um tapete pequeno que ele simplesmente amou. Valeu a compra.",4
A minha opinião sobre este produto é que o produto excelente. Recomendo sem medo nenhum.,5
"Esse produto que adquiri não enrola nenhum cabelo, foi dinheiro jogado fora não recomendo",1
"A loja demorou muito a postar e por isso houve atraso na entrega, meu neto recebeu o presente de natal atrasado e eu fiquei envergonhado.",4
Excelente produto! Ótima qualidade e preço bom! Atendeu minhas expectativas.,5
"não recebi o produto, gostaria de usa-lo para poder comentar",1
aguardando ansiosa a chegada.... acompanhando a chegada....,4
"Melhor custo benefício, vale cada centavo, compraria de novo. Motorola é top",4
"Ainda não vi pontos negativos. Me surpreendi, não esperava que fosse um celular tão bom. Pelo custo benefício vale muito a pena.",5
"Gostei, chegou rápido e minha cachorrinha aprendeu rápido a usar também.",5
"Gostei do produto, chegou no prazo.....................",4
"Prouduto chegou antes do prazo! Já utilizava o produto anteriormente, ótimo produto pra quem gosta sempre de andar perfumado!",4
"Òtimo produto,atendeu todas minhas expectativas,recomendo a quem tiver interesse em adquirir o aparelho!!!",5
"Alcance de volume muito bom. A única  coisa que nao gostei muito, é que só fala em inglês, então algumas vezes ou para algumas pessoas pode ser ruim, por nao entender as instruções ditas. Mas mesmo assim consegui usar numa boa hehe",3
essa faca e muito afiada e cortam qualquer coisa e tem que ter cuidado para não se corta e nen ferir os outros,5
Comprei para dar de Natal para a minha neta e chegou só em janeiro.,3
"Tentei financiar mas o BNDES não aprovou, não posso comprometer mais de 200% da renda familiar. Que pena!",5
"Mantem a água mais fresca por mais tempo, além de proteger a bexiga de hidratação.",4
sempre confiei e recomendo o site da loja e confiança é o essencial...  tirando o imprevisto do erro do remetente mas foi tudo corrigido e entregue no prazo,4
"Excelente compra, produto de ótima qualidade! Recomendo a loja Lcg eletro, atendimento 10! Mariana",5
"Muito boa essa Frada, adorei. Nunca tinha usado essa, recomendaria com certeza. O meu filho não teve nenhuma alergia",4
"Por não ter o produto em estoque, o parceiro mandou um similar, que não tinha nada de similar, logo, não houve como avaliar o produto.",1
COMO AVALIAR SE AINDA NÃO RECEBI?  29 DIAS DA COMPRA.  MEU NETO FICOU SEM PRESENTE DE NATAL.  CONTINUO ESPERANDO  O PRODUTO.,1
Ótimo produto fácil instalação e muito bonita. Moderna,4
Produto de ótima qualidade e atende muito bem as necessidades. Bonito e preço justo.,5
O produto corresponde ao que foi informado no site. tem um ótimo desempenho das funções!,4
excelente do jeito que eu queria não tive problema com entrega,4
"O produto é  bom, mas entendo que de alguma maneira a fábrica deve colocar vedantes de barulho. As fábricas deviam pensar também no armazenamento do aspirador, trocando as caixas por materiais mais resistentes.",3
Recomendo!!! Bem espaçoso e boa qualidade. Eu adorei!,5
No vídeo mostra a facilidade em utilizar o produto. E quando fui usar para picar uma cebola não foi tão fácil como a demonstração. E olha que a cebola não é tão dura. Por isso a insatisfação.,3
"O produto é sim é bom. Porém, o acabamento dele podia ser um pouco melhor. Pintura mal feita e soldagem bem amadora.",3
Estou aguardando o retorno da Starhouse (marketplace) para devolução e ressarcimento do dinheiro já que o produto chegou com atraso. Posso até recomendar o produto mas não recomendo compras com a Starhouse!!,1
"filme muito bom e divertido,otimo para assistir com a familia",5
"Produto cumpre o que promete, e entrega rápida. Estou satisfeito e recomendo o produto!",4
"òtima qualidade, é o segundo fogão da mesma marca que compro.",5
"Bom, de fácil aceitação. Os bichos agradecem! Obrigado!",4
Boa tarde!! Produto superou minhas expectativa meu filho de 5 anos amou. Muito bom.,3
"Desempenha bem a função. Quanto ao quesito, silencioso, não é de se esperar muito de um ventilador.",3
"muito bom, eficiente. produto funciona mesmo.  apresenta o resultado esperado. ótimo",4
"muito bom perfume, vou comprar novamente, recomendo.",5
"Vendi minha cozinha inteira, agora so preciso desse copo, ele faz tudo. Comprei pra todos da minha familia",5
"Estou apaixonada por essa geladeira,pesquisei muito antes de compra lá e acertei na mosca,ela é super espaçosa,silenciosa e tem um lindo design...",5
"muito bom o aparelho,sinal perfeito.recomendaria,e compraria de novo.",4
"Entrega rápida, produto bom  e agradou muito. Vem completo, com todos os itens da foto e de boa qualidade.",5
"A maquina veio com defeito, entrei em contato mas ninguém me retornou, já se passaram 2 meses.",1
Em relação ao produto muito bom.porem insatisfeita com americanas.pois me disponibilizou um vale e nao pude utilizar e ainda por cima esta cancelado e ninguem me atende nos telefones ficam me jogando de um lado para o outro igual ping pong..ja solicitei devolução do dinheiro no meu cartao. Pois não quero vale..quero meu dinheiro e nunca mais compro nada na americanas.com e irei mandar nota para todos os jornais formalizando o tamanho do descaso da mesma para cliente,4
Câmera não tem wi-fi como anunciado e nem todos os acessórios que constam na descrição e nas fotos vêm com a câmera!,1
Comprei a bateria mas não funcionou. Estou utilizando minha antiga mesmo.,1
Muito bom silencioso e cumpre o prometido. Estou satisfeita com o produto,5
Chapinha não esquenta como deveria... Estou tentando a devolução ha quase 1 mês e ate agora ninguém me deu uma resposta..  Indignada.,1
"Aparelho de fácil manuseio , prático e confiável para medição de pressão arterial em casa. Recomendo",4
"Gostei muito do produto, é fácil de montar e o manual contém instuçoes claras e fáceis de seguir.",5
"Lego é lego, e não há como comparar. Entrega PRIME das americanas 100%! Chegou em menos de 5 dias.",5
Para quem quer se aprofundar nos conhecimentos da bioquímica é uma excelente escolha!,5
"Roupa adequada para treino de kung fu, necessário para para inverno gaucho.",4
"Adorei, só achei que o manual de instruções deixa um pouco a desejar. Tive que descobri sozinha que tem que colocar pilhas nele.",4
"Não entregou e americanas não quer nem saber de devolver o dinheiro que já foi cobrado no meu cartão de crédito. O dono da loja alega que o frete era muito alto e que ele não poderia fazer a venda, no entanto paguei o que ELE PEDIU NO ANÚNCIO. O espelho agora está 196,00 , quando eu comprei paguei mais, paguei 259,00 mais 50 de frete. Pois bem, depois de mais de um mês da compra o da Led Lustres cancelou meu pedido, isso mesmo o vendedor cancelou minha compra e não devolveram o dinheiro. Não recomendo.",2
"Ótimo custo benefício, a entrega foi rápida, recomendo. Minha mãe e minha irmã adoraram.",5
"Nao gela, agua ruim, parece que filtro de purificar nao funciona, estou devolvendo",1
O cabo veio perfeito e realizou a função corretamente sem interferências.,4
Não recebi o produto até agora vou comprar em outro lugar e colocar a americana na justiça  já foi pago a primeira  parcela,1
Meu agradecimento a  Americanas pois comprei na semana  do Natal e chegou a tempo de dar de presente.,4
"Muito bonito, bem prático e funcional; material excelente e fácil de montar. Estou realmente satisfeito com o produto.",5
produto veio diferente do que eu comprei foi comprado na cor verde e foi mandado na cor azul....,1
Como sempre a entrega foi super rápida e o produto de excelente qualidade.,5
"a qualidade de imagem é boa, mas a do áudio é uma matéria fecal, é muito lenta para abrir os aplicativos. até funcionam bem, mas demoram para abrir. a saída para áudio auxiliar necessita adaptador caso seu dispositivo de áudio não tenha um plug óptico.",2
"Entrega rápida, otimo produto. Compraria novamente.",5
"Adorei, superou expectativa... Super embalada, chegou dentro do prazo. Obrigada...",5
"Só achei ruim não ter mais o sistema de migração de dados, ficava muito mais fácil transferir os arquivos com esse sistema.",3
"Produto diz na descrição que serve para minja impressora, mas não serve! Indignada com a demora do retorno para a devolução. Ainda ninguém entrou em contato comigo.",1
"As formas são legais e aparentemente boa, mas muito pequenas.",3
"O produto cumpre o que promete. Tem a função de aparar os pelos, e os acessórios auxiliam bem nesta função.",5
"Fiz muitas pesquisas antes de comprar, queria algo que exigisse força, faço musculação, treino pesado e não queria nada muito leve, comprei esta é adorei, estou pedalando no nível 3 e fico morta...kkkk, recomendo com certeza!",5
"Livro maravilhoso, cheio de detalhes e provas de diversos crimes cometidos pelos comunistas, ao final da leitura você percebe o quanto foi importante o ""contra golpe"" do Exercito Brasileiro ! NOTA  10 !!!",5
Pior compra feita até agora pelas americanas.  Transportadora não atualiza o status da mercadoria. Sendo q paguei mais caro por um frete mais rápido.  E já vai fazer um mês q realizei a compra e não dá de receber ao menos uma informação atualizado do  houve.,1
O telefone está esquentando demais no momento do carregamento e durante as ligações. Outra coisa é o sinal de telefonia que é bem ruim neste telefone. Estou passando raiva sinceramente.,2
Super recomendo. Ele substitui perfeitamente o celular.,4
Entrega muito rápida. Ótimo preço  Recomendo a todos.,5
"Não recebi o produto ainda,por favor resolvam isso pois esse carrinho era pra ser presente de natal.",1
Comprei para o Natal dia 05/12 e até hoje 05/01 ainda não recebi o produto. O pior de tudo é que nessa semana passou a constar no rastreio que foi entregue em 20/12. Horrível...super decepcionada e ainda vai me dar o maior trabalho para receber meu dinheiro de volta..,1
"Eu amei, ela é linda, ja usei 2 vezes , a centrífuga funciona mt bem, as roupas saem quase secas. Só o tempo de lavagem que eu acho longo, 2 horas  pra lavar... Eu não sei se é mt mas o desempenho da máquina é de bom a ótimo.",5
Produto bem embalado e entrega rápida. Atendimento maravilhoso!!!,5
"Entregou super Rápido, com três dias após a compra, já estava em minhas mãos.",5
Gostei do produto. Marca oferece qualidade. Recomendo.,3
