texto,rotulo
Pelo preço o produto e bom  fácil ela e de manuseio  tem uma luz em cima do botao de ligar que desliga quando a água ferve entrega rápida,3
"Produto excelente!chegou bem antes do previsto,recomendo!",5
"A prancha aquece rapidamente, porém emite pouco vapor. Funciona bem em cabelos alisados e com escova progressiva. No geral, é um bom produto.",3
"O produto escorrega muito, deveria ter um antiderrapante",2
Indico com certeza as lojas americanas produtos bons agilidade na entrega continuarei comprando,4
"Comprei um para mim... adorei! Comprei mais 2 para presente!, de capa dura.Livro mistura fatos históricos (Babilônia, China, Jerusalém, Inglaterra, ...) com batalhas de anjos do começo do mundo até atualmente (o livro continua atual) de uma maneira que prende atenção do começo ao fim. História, aventura e romance, uma viagem incrível por um mundo fantástico e nos trás o orgulho por ter sido escrito por um brasileiro, jornalista! Maravilhoso!",5
"Material de excelente qualidade, a personalização dá todo.um charme que valoriza a peça, recomendo.",5
"Custo benefício é o que procuro nos produtos, pois não fico disposto a gastar tanto e também não ficar sem o produto desejado. Entratanto, algumas vezes me deparo com produto não tão qualificado para o preço encontrado. Este é um produto mais frágil, mas me atende. Então, avaliem se o custo valem o benefício pra vocês ....",2
O meu aspirador veio sem os bocais! Só veio o equipamento e o tubo principal.,1
"Apesar do pouco tempo de utilização, o produto aparenta ser bom, entretanto, apresenta alguns ruídos que incomodam.",3
O PRODUTO CHEGOU DENTRO DO PRAZO E EM PERFEITAS CONDIÇÕES,5
Produto excelente..eu recomendo . Entregue antes do prazo,5
"amei, lindo, leve, confortavel. recomendo esse produto.",5
Perfeito!  Chegou no prazo... Tudo como combinado. Amei comprar no Americanas.com,5
Satisfeitíssima ........   Recebi o produto muito antes da data prevista para a entrega em perfeitas condições....adorei ! Super recomendo !,5
Muito bom com um sinal excelente principalmente em relação ao custo benefício. Trabalha como repetidor de forma perfeita.,5
Produto muito bom. Atendeu às necessidades.  A entrega também foi no prazo estipulado.,4
Material de péssima qualidade  Não indicaria a ninguém,1
Facilita muito cozinhar no dia a dia! Prático e fácil de usar. Recomendo!,4
Produto de qualidade. Chegou bem rápido. O ruim é só que não conseguia rastrear,5
"comprei junto a tinta de coloração, que ainda não chegou, por esse motivo ainda não pude usar, mas sei que o produto é top! aguardando ansiosa a chegada!!!!",4
"Bom,agora merece ser mais s rápido a entrega,e o preço do frete tá alto,,",4
Produto atendeu minhas expectativas. Comprei porque tinha referências positivas do mesmo.,4
"Um produto com um ótimo custo-benefício, com um belíssimo designer e com uma excelente bateria que pode dura por dias.",4
Som deixa a desejar. Acabamento ruim. Arco metalico cortante. Espuma do fone áspera.,1
"amei, ótimo e chegou rápido. Excelente compra, podem comprar que chega direitinho e rápido.",5
Recomendo  excelente produto entrega super rápida  muito bom celular,5
Atende bem as necessidadesuas de quem possui televisores antigos. A imagem ficou ótima.,4
O fornecedor demorou muito para cancelar a venda. A Americanas fará o estorno.,1
"Título oferece uma diversão garantida, conforme padrão da franquia LEGO.",5
"valeu o valor de investimento...A lente própria para contar histórias com fotografia. Apesar de ser pouco luminosa f:4.5-5.6 , devido a curta hiperfocal ela consegue desfocar bem o fundo. É preciso apenas tomar alguns cuidados com as técnicas de uso de super-grandes angulares. No mais, é comprar e aproveitar...",4
"Produto de excelente qualidade, tecido resistente. Muito bonito. Amei o produto.",5
Só tomo água neste copo quando estou tomando banho na minha banheira de ouro,5
"Produto bom , custo beneficio está bom ! ............",3
Ótima qualidade o produto e a entrega foi bem antes do prazo.,4
"Segue a qualidade que se espera de um joystick original, pelo preço vale muito a pena.",4
"Eu particularmente adorei a boneca é muito linda. A única coisa que vou repensar quando tiver que comprar um próximo produto, cujo entregador seja através das Lojas Americanas, é se valerá a pena. Porque comprei a boneca dia 1/12 e só finalizei a compra porque garantiram que seria entregue até o dia 15/12. Isso era um presente de aniversário e a criança fez aniversário dia 19/12 e não teve o presente tão esperado. Somente entregue dia 23/12/17, o que deixou a criança um pouco frustrada e a mim também que lhe pedi sugestão do que gostaria de ganhar.",3
não recebi o brinquedo ate a data de 02/01/2018 sendo que fiz a compra que a data marcada para a entrega era ate 20/12/2017...comprei o brinquedo para dar de presente para minha filha de 6 anos que tinha feito o pedido do mesmo brinquedo na cartinha para o papai noel. como ate hoje não recebi o brinquedo minha filha ficou sem o desejado brinquedo do papai noel.. sem palavras para descrever a carinha de tristeza e choro de minha filha quando sua irmãzinha recebeu o presente pedido ao papai noel e ela ficou sem presente..,1
"Produto de ótima qualidade, muito bonito, copo de 3L, ruído de menor intensidade quando comparado aos de outras marcas. Muito satisfeita com a compra",5
Ótimo produto me surpreendeu além de ser barato funciona perfeitamente eu recomendo funcionou mto bem coloquei um HD de 360 e estou usando  no xbox,5
"O boneco em si é bem legal, porém o acessório funciona muito mal, a alavanca não funciona direito. Conversei com outras pessoas que tem o mesmo brinquedo e eles fizeram a mesma reclamação. O problema não é da loja, mas sim do produto. Não adianta nem pedir para trocar, pois é uma reclamação geral.",2
Excelente compra! Produto de ótima qualidade e loja com ótimo atendimento e serviço! Mariana,5
"Chaleira fácil de limpar, não possui ""cantos"" onde deposita a sujeira como as que possuem visor de nível. Ferve água rapidamente.",5
"Produto excelente nos quesitos segurança durante uso, facilidade de montagem, qualidade das peças/itens. Recomendo!",5
Excelente compra! Produto de ótima qualidade e loja com ótimo atendimento e serviço! Mariana,5
"Infelizmente até esta data não recebi o produto. Data 02/01/2018  Estou muito decepcionado com as Lojas Americanas :(  Preciso de informações Urgente e com boas explicações.  Estamos em 2018 e o Produto não chegou. E o pior que no status diz que o produto foi entregue. É uma afronta, Muito entranho, sem organização e sem respeito para com o cliente e para com meus filhos que estavam esperando este presente no final do ano passado.  Não recomendo está loja, Pois não cumpri o que diz.   Att. Lindalene Pereira do Carmo Contato: (84) 99603-9592",1
Um ótimo aparelho eu recomendo. A câmera é perfeita.,5
"Ótimo custo benefício! Melhorou muito a alergia, não causou irritação e nem vermelhidão!",5
"Excelente o produto,  muito bom,  faço e prático de usar.... não largo mais E excelente a compra pela internet das americanas.... entrega rápida.",5
"A bicicleta é exatamente o que eu esperava. Infelizmente quando comprei não tinha muita opção de tamanho de quadro e estampas. O retrovisor que vem poderia ser de melhor qualidade, por ser uma espécie de haste flexível ele não permanece na posição colocada. No mais, o produto é excelente e ideal para os deslocamentos urbanos. Muito satisfeita.",5
"Só o mixer não é eficiente, mas o processador é ótimo.",3
olha eu fiz duas compras o celular e o kit para o celular o kit eu recebi mas o celular asus zen fone 3 Max eu  não recebi estou entrando com uma ação contra vcs.,1
"O produto é muito bom super recomendo, porém a entrega a americanas está deixando muito a desejar!",4
RECOMENDO A TODOS MUITO BOMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM,5
"Pior que produto bacião, péssima qualidade, totalmente ching ling",1
"Tá certo que criança não liga mto para isso, mas uma parte da costura do chapéu veio desfiada...",2
"Agora que a coifa está instalada é só alegria, ela funciona muito bem. Mas a instalação foi bastante complicada, pois vieram faltando os parafusos laterais que prendem o duto superior e o manual não tem a escrita muito clara. Além disso ela peca por não vir com o tubo metálico sanfonado, que deve ser comprado a parte.",4
"Ótimo produto, foi entregue rápido, muito bem embalado e o jogo é maravilhoso!",4
"Produto ótimo e a entrega da loja sempre antes do tratado, parabéns.",4
"Custo benefício se equivalem. Produto com excelente bateria, responde rápido aos comandos, fiquei satisfeito.",3
"Já comprei esse produto de outra revendedora funcionou.Mas infelizmente a compra que fiz recentemente não fez o efeito desejado, acho que esse é falso, pois a textura e a cor são completamente diferentes.Sentido-se enganada.",1
"Este aparelho meio Barulhento, parece que vai decolar tem hora, apelidado por minha namorada de 14Bis (por seus 14000BTUs duvidosos). Gela o Ambiente (um quarto), mas com limitação. Em Geral cumpre o que promete, mas longe da eficiência de um ar condicionado convencional. Outro ponto a instalação da Régua, meio confuso mas nada que não se consiga fazer sozinho. Outros portátil são bem inferiores. Este também e um aparelho pesado, Difícil de carregar, somente empurrando mesmo!!!",4
"Entrega no prazo mesmo sendo período de black friday, demonstrando seriedade com o cliente. Fiz compras em outros sites e teve produto que não recebi até hoje. Diferente das Lojas Americanas que sempre entregaram antes do prazo. Parabéns.",5
"comprei para meu filho de 7 anos devido a especificações no site dizer para crianças de 4 a 10 anos e de capacidade 60 kg, quando produto chegou manual diz capacidade máxima 30 kg e carrinho super pequeno...PROPAGANDO ENGANOSA DE PESO E IDADE!!!",1
"otimo bom para ter no carro, no sitio em e em socais com pouca iluminaçao",4
Entregou antes do combinado por isso recomendo este produto,4
"Cancelei o pedido pois no ato da compra me informaram um prazo  e em contato com a empresa informaram  1 mes a mais do prometido, em consulta a sites de reclamações vi q a empresa não tem uma boa reputação. Preferi entao realizar logo o cancelamento p evitar mais problemas.",1
"Ótimo produto, com excelente acabamento e funcionamento, achei muito bom o custo x benefício.",4
"Gostei do produto , recebi no prazo. Só que poderia ter um estensor maior e fazer menos barulho.",4
"Ótimo produto, Eu Fernando Silva Gomes recomendo os cds e DVDs das lojas Americanas para todos as pessoas que conheço.",5
"O celular é muito bom, não trava (sempre tive problemas com isso), as câmeras são excelentes, além da memória ser muito boa também. Chegou antes do prazo e super recomendo o produto.",5
Eu não saberia dizer porque a previsao para chegada era dia 28/12/2017 ate agora no dia 02/01/2018 não chegou,1
"Produto bacana,  cumpre bem a função.  Encaixa perfeitamente.",4
Chegou amassada e com o vidro interno em cacos.....,1
Recebi o produto com a caixa totalmente danificada. A caixa original do carrinho estava faltando uma parte e estava emendada com papelão comum.,2
"Até o momento não recebi o produto ainda. Já faz quase um mês que paguei o boleto, porém, nada do produto chegar!",2
"Deixou o Destiny 2 ainda mais bonito, monitor premium!",5
Como que vou avaliar se eles nem pra entrega eles entrega.deicharam meu filho sem presente no natal maior sacanagem.,1
Produto de excelente qualidade e muito bonito. Apenas veio com uma mancha mas acredito que tenha sio durante o transporte pois a caixa estava toda amassada. Os correios ultimamente além de atrasarem estão tendo uma irresponsabilidade absurda para com os clientes.,5
Hhhhhhhhhhhhhhhh.   hhhhhhhhhhhhhhhhhh hhhhhh huhhu,1
Recebi o produto em excelente estado e bem antes do prazo.,4
"Comprei este produto porque ja conhecia, mas o problema é a entrega, faz mais de um mes que comprei mas ainda noa recebi. As americanas devem procurar outra forma de enviar, pois os correios deixam a desejar e acabam manchando a reputação da loja",3
"O fogão funciona com muita eficiência. A mesa de vidro, além de bonita e moderna é prática por facilitar a limpeza. O forno tem um ótimo rendimento.",4
